date,equity,ret
2019-02-12,100000.0,0.0
2019-02-13,100000.0,0.0
2019-02-14,100000.0,0.0
2019-02-15,100000.0,0.0
2019-02-19,100000.0,0.0
2019-02-20,100000.0,0.0
2019-02-21,100000.0,0.0
2019-02-22,100000.0,0.0
2019-02-25,100000.0,0.0
2019-02-26,100000.0,0.0
2019-02-27,100000.0,0.0
2019-02-28,100000.0,0.0
2019-03-01,100000.0,0.0
2019-03-04,100000.0,0.0
2019-03-05,100000.0,0.0
2019-03-06,100000.0,0.0
2019-03-07,100000.0,0.0
2019-03-08,100000.0,0.0
2019-03-11,100000.0,0.0
2019-03-12,100000.0,0.0
2019-03-13,100000.0,0.0
2019-03-14,100000.0,0.0
2019-03-15,100000.0,0.0
2019-03-18,100000.0,0.0
2019-03-19,100000.0,0.0
2019-03-20,100000.0,0.0
2019-03-21,100000.0,0.0
2019-03-22,100000.0,0.0
2019-03-25,100000.0,0.0
2019-03-26,100000.0,0.0
2019-03-27,100000.0,0.0
2019-03-28,100000.0,0.0
2019-03-29,100000.0,0.0
2019-04-01,100000.0,0.0
2019-04-02,100000.0,0.0
2019-04-03,100000.0,0.0
2019-04-04,100000.0,0.0
2019-04-05,100000.0,0.0
2019-04-08,100000.0,0.0
2019-04-09,100000.0,0.0
2019-04-10,100000.0,0.0
2019-04-11,100000.0,0.0
2019-04-12,100000.0,0.0
2019-04-15,100000.0,0.0
2019-04-16,100000.0,0.0
2019-04-17,100000.0,0.0
2019-04-18,100000.0,0.0
2019-04-22,100000.0,0.0
2019-04-23,100000.0,0.0
2019-04-24,100000.0,0.0
2019-04-25,100000.0,0.0
2019-04-26,100000.0,0.0
2019-04-29,100000.0,0.0
2019-04-30,100000.0,0.0
2019-05-01,100000.0,0.0
2019-05-02,100000.0,0.0
2019-05-03,100000.0,0.0
2019-05-06,100000.0,0.0
2019-05-07,100000.0,0.0
2019-05-08,100000.0,0.0
2019-05-09,100000.0,0.0
2019-05-10,100000.0,0.0
2019-05-13,100000.0,0.0
2019-05-14,100000.0,0.0
2019-05-15,100000.0,0.0
2019-05-16,100000.0,0.0
2019-05-17,100000.0,0.0
2019-05-20,100000.0,0.0
2019-05-21,100000.0,0.0
2019-05-22,100000.0,0.0
2019-05-23,100000.0,0.0
2019-05-24,100000.0,0.0
2019-05-28,100000.0,0.0
2019-05-29,100000.0,0.0
2019-05-30,100000.0,0.0
2019-05-31,100000.0,0.0
2019-06-03,100000.0,0.0
2019-06-04,100000.0,0.0
2019-06-05,100000.0,0.0
2019-06-06,100000.0,0.0
2019-06-07,100000.0,0.0
2019-06-10,100000.0,0.0
2019-06-11,100000.0,0.0
2019-06-12,100000.0,0.0
2019-06-13,100000.0,0.0
2019-06-14,100000.0,0.0
2019-06-17,100000.0,0.0
2019-06-18,100000.0,0.0
2019-06-19,100000.0,0.0
2019-06-20,100000.0,0.0
2019-06-21,100000.0,0.0
2019-06-24,100000.0,0.0
2019-06-25,100000.0,0.0
2019-06-26,100000.0,0.0
2019-06-27,100000.0,0.0
2019-06-28,100000.0,0.0
2019-07-01,100000.0,0.0
2019-07-02,100000.0,0.0
2019-07-03,100000.0,0.0
2019-07-05,100000.0,0.0
2019-07-08,100000.0,0.0
2019-07-09,100000.0,0.0
2019-07-10,100000.0,0.0
2019-07-11,100000.0,0.0
2019-07-12,100000.0,0.0
2019-07-15,100000.0,0.0
2019-07-16,100000.0,0.0
2019-07-17,100000.0,0.0
2019-07-18,100000.0,0.0
2019-07-19,100000.0,0.0
2019-07-22,100000.0,0.0
2019-07-23,100000.0,0.0
2019-07-24,100000.0,0.0
2019-07-25,100000.0,0.0
2019-07-26,100000.0,0.0
2019-07-29,100000.0,0.0
2019-07-30,100000.0,0.0
2019-07-31,100000.0,0.0
2019-08-01,100000.0,0.0
2019-08-02,100000.0,0.0
2019-08-05,100000.0,0.0
2019-08-06,100000.0,0.0
2019-08-07,100000.0,0.0
2019-08-08,100000.0,0.0
2019-08-09,100000.0,0.0
2019-08-12,100000.0,0.0
2019-08-13,100000.0,0.0
2019-08-14,100000.0,0.0
2019-08-15,100000.0,0.0
2019-08-16,100000.0,0.0
2019-08-19,100000.0,0.0
2019-08-20,100000.0,0.0
2019-08-21,100000.0,0.0
2019-08-22,100000.0,0.0
2019-08-23,100000.0,0.0
2019-08-26,100000.0,0.0
2019-08-27,100000.0,0.0
2019-08-28,100000.0,0.0
2019-08-29,100000.0,0.0
2019-08-30,100000.0,0.0
2019-09-03,100000.0,0.0
2019-09-04,100000.0,0.0
2019-09-05,100000.0,0.0
2019-09-06,100000.0,0.0
2019-09-09,100000.0,0.0
2019-09-10,100000.0,0.0
2019-09-11,100000.0,0.0
2019-09-12,100000.0,0.0
2019-09-13,100000.0,0.0
2019-09-16,100000.0,0.0
2019-09-17,100000.0,0.0
2019-09-18,100000.0,0.0
2019-09-19,100000.0,0.0
2019-09-20,100000.0,0.0
2019-09-23,100000.0,0.0
2019-09-24,100000.0,0.0
2019-09-25,100000.0,0.0
2019-09-26,100000.0,0.0
2019-09-27,100000.0,0.0
2019-09-30,100000.0,0.0
2019-10-01,100000.0,0.0
2019-10-02,100000.0,0.0
2019-10-03,100000.0,0.0
2019-10-04,100000.0,0.0
2019-10-07,100000.0,0.0
2019-10-08,100000.0,0.0
2019-10-09,100000.0,0.0
2019-10-10,100000.0,0.0
2019-10-11,100000.0,0.0
2019-10-14,100000.0,0.0
2019-10-15,100000.0,0.0
2019-10-16,100000.0,0.0
2019-10-17,100000.0,0.0
2019-10-18,100000.0,0.0
2019-10-21,100000.0,0.0
2019-10-22,100000.0,0.0
2019-10-23,100000.0,0.0
2019-10-24,100000.0,0.0
2019-10-25,100000.0,0.0
2019-10-28,100000.0,0.0
2019-10-29,100000.0,0.0
2019-10-30,100000.0,0.0
2019-10-31,100000.0,0.0
2019-11-01,100000.0,0.0
2019-11-04,100000.0,0.0
2019-11-05,100000.0,0.0
2019-11-06,100000.0,0.0
2019-11-07,100000.0,0.0
2019-11-08,100000.0,0.0
2019-11-11,100000.0,0.0
2019-11-12,100000.0,0.0
2019-11-13,100000.0,0.0
2019-11-14,100000.0,0.0
2019-11-15,100000.0,0.0
2019-11-18,100000.0,0.0
2019-11-19,100000.0,0.0
2019-11-20,100000.0,0.0
2019-11-21,100000.0,0.0
2019-11-22,100000.0,0.0
2019-11-25,100000.0,0.0
2019-11-26,100000.0,0.0
2019-11-27,100000.0,0.0
2019-11-29,100000.0,0.0
2019-12-02,100000.0,0.0
2019-12-03,100000.0,0.0
2019-12-04,100000.0,0.0
2019-12-05,100000.0,0.0
2019-12-06,100000.0,0.0
2019-12-09,100000.0,0.0
2019-12-10,100000.0,0.0
2019-12-11,100000.0,0.0
2019-12-12,100000.0,0.0
2019-12-13,100000.0,0.0
2019-12-16,100000.0,0.0
2019-12-17,100000.0,0.0
2019-12-18,100000.0,0.0
2019-12-19,100000.0,0.0
2019-12-20,100000.0,0.0
2019-12-23,100000.0,0.0
2019-12-24,100000.0,0.0
2019-12-26,100000.0,0.0
2019-12-27,100000.0,0.0
2019-12-30,100000.0,0.0
2019-12-31,100000.0,0.0
2020-01-02,100000.0,0.0
2020-01-03,100000.0,0.0
2020-01-06,100000.0,0.0
2020-01-07,100000.0,0.0
2020-01-08,100000.0,0.0
2020-01-09,100000.0,0.0
2020-01-10,100000.0,0.0
2020-01-13,100000.0,0.0
2020-01-14,100000.0,0.0
2020-01-15,100000.0,0.0
2020-01-16,100000.0,0.0
2020-01-17,100000.0,0.0
2020-01-21,100000.0,0.0
2020-01-22,100000.0,0.0
2020-01-23,100000.0,0.0
2020-01-24,100000.0,0.0
2020-01-27,100000.0,0.0
2020-01-28,100000.0,0.0
2020-01-29,100000.0,0.0
2020-01-30,100000.0,0.0
2020-01-31,100000.0,0.0
2020-02-03,100000.0,0.0
2020-02-04,100000.0,0.0
2020-02-05,100000.0,0.0
2020-02-06,100000.0,0.0
2020-02-07,100000.0,0.0
2020-02-10,100000.0,0.0
2020-02-11,100000.0,0.0
2020-02-12,100000.0,0.0
2020-02-13,100000.0,0.0
2020-02-14,100000.0,0.0
2020-02-18,100000.0,0.0
2020-02-19,100000.0,0.0
2020-02-20,100000.0,0.0
2020-02-21,100000.0,0.0
2020-02-24,100000.0,0.0
2020-02-25,100000.0,0.0
2020-02-26,100000.0,0.0
2020-02-27,100000.0,0.0
2020-02-28,100000.0,0.0
2020-03-02,100000.0,0.0
2020-03-03,100000.0,0.0
2020-03-04,100000.0,0.0
2020-03-05,100000.0,0.0
2020-03-06,100000.0,0.0
2020-03-09,100000.0,0.0
2020-03-10,100000.0,0.0
2020-03-11,100000.0,0.0
2020-03-12,100000.0,0.0
2020-03-13,100000.0,0.0
2020-03-16,100000.0,0.0
2020-03-17,100000.0,0.0
2020-03-18,100000.0,0.0
2020-03-19,100000.0,0.0
2020-03-20,100000.0,0.0
2020-03-23,100000.0,0.0
2020-03-24,100000.0,0.0
2020-03-25,100000.0,0.0
2020-03-26,100000.0,0.0
2020-03-27,100000.0,0.0
2020-03-30,100000.0,0.0
2020-03-31,100000.0,0.0
2020-04-01,100000.0,0.0
2020-04-02,100000.0,0.0
2020-04-03,100000.0,0.0
2020-04-06,100000.0,0.0
2020-04-07,100000.0,0.0
2020-04-08,100000.0,0.0
2020-04-09,100000.0,0.0
2020-04-13,100000.0,0.0
2020-04-14,100000.0,0.0
2020-04-15,100000.0,0.0
2020-04-16,100000.0,0.0
2020-04-17,100000.0,0.0
2020-04-20,100000.0,0.0
2020-04-21,100000.0,0.0
2020-04-22,100000.0,0.0
2020-04-23,100000.0,0.0
2020-04-24,100000.0,0.0
2020-04-27,100000.0,0.0
2020-04-28,100000.0,0.0
2020-04-29,100000.0,0.0
2020-04-30,100000.0,0.0
2020-05-01,100000.0,0.0
2020-05-04,100000.0,0.0
2020-05-05,100000.0,0.0
2020-05-06,100000.0,0.0
2020-05-07,100000.0,0.0
2020-05-08,100000.0,0.0
2020-05-11,100000.0,0.0
2020-05-12,100000.0,0.0
2020-05-13,100000.0,0.0
2020-05-14,100000.0,0.0
2020-05-15,100000.0,0.0
2020-05-18,100000.0,0.0
2020-05-19,100000.0,0.0
2020-05-20,100000.0,0.0
2020-05-21,100000.0,0.0
2020-05-22,100000.0,0.0
2020-05-26,100000.0,0.0
2020-05-27,100000.0,0.0
2020-05-28,100000.0,0.0
2020-05-29,100000.0,0.0
2020-06-01,100000.0,0.0
2020-06-02,100000.0,0.0
2020-06-03,100000.0,0.0
2020-06-04,100000.0,0.0
2020-06-05,100000.0,0.0
2020-06-08,100000.0,0.0
2020-06-09,100000.0,0.0
2020-06-10,100000.0,0.0
2020-06-11,100000.0,0.0
2020-06-12,100000.0,0.0
2020-06-15,100000.0,0.0
2020-06-16,100000.0,0.0
2020-06-17,100000.0,0.0
2020-06-18,100000.0,0.0
2020-06-19,100000.0,0.0
2020-06-22,100000.0,0.0
2020-06-23,100000.0,0.0
2020-06-24,100000.0,0.0
2020-06-25,100000.0,0.0
2020-06-26,100000.0,0.0
2020-06-29,100000.0,0.0
2020-06-30,100000.0,0.0
2020-07-01,100000.0,0.0
2020-07-02,100000.0,0.0
2020-07-06,100000.0,0.0
2020-07-07,100000.0,0.0
2020-07-08,100000.0,0.0
2020-07-09,100000.0,0.0
2020-07-10,100000.0,0.0
2020-07-13,100000.0,0.0
2020-07-14,100000.0,0.0
2020-07-15,100000.0,0.0
2020-07-16,100000.0,0.0
2020-07-17,100000.0,0.0
2020-07-20,100000.0,0.0
2020-07-21,100000.0,0.0
2020-07-22,100000.0,0.0
2020-07-23,100000.0,0.0
2020-07-24,100000.0,0.0
2020-07-27,100000.0,0.0
2020-07-28,100000.0,0.0
2020-07-29,100000.0,0.0
2020-07-30,100000.0,0.0
2020-07-31,100000.0,0.0
2020-08-03,100000.0,0.0
2020-08-04,100000.0,0.0
2020-08-05,100000.0,0.0
2020-08-06,100000.0,0.0
2020-08-07,100000.0,0.0
2020-08-10,100000.0,0.0
2020-08-11,100000.0,0.0
2020-08-12,100000.0,0.0
2020-08-13,100000.0,0.0
2020-08-14,100000.0,0.0
2020-08-17,100000.0,0.0
2020-08-18,100000.0,0.0
2020-08-19,100000.0,0.0
2020-08-20,100000.0,0.0
2020-08-21,100000.0,0.0
2020-08-24,100000.0,0.0
2020-08-25,100000.0,0.0
2020-08-26,100000.0,0.0
2020-08-27,100000.0,0.0
2020-08-28,100000.0,0.0
2020-08-31,100000.0,0.0
2020-09-01,100000.0,0.0
2020-09-02,100000.0,0.0
2020-09-03,100000.0,0.0
2020-09-04,100000.0,0.0
2020-09-08,100000.0,0.0
2020-09-09,100000.0,0.0
2020-09-10,100000.0,0.0
2020-09-11,100000.0,0.0
2020-09-14,100000.0,0.0
2020-09-15,100000.0,0.0
2020-09-16,100000.0,0.0
2020-09-17,100000.0,0.0
2020-09-18,100000.0,0.0
2020-09-21,100000.0,0.0
2020-09-22,100000.0,0.0
2020-09-23,100000.0,0.0
2020-09-24,100000.0,0.0
2020-09-25,100000.0,0.0
2020-09-28,100000.0,0.0
2020-09-29,100000.0,0.0
2020-09-30,100000.0,0.0
2020-10-01,100000.0,0.0
2020-10-02,100000.0,0.0
2020-10-05,100000.0,0.0
2020-10-06,100000.0,0.0
2020-10-07,100000.0,0.0
2020-10-08,100000.0,0.0
2020-10-09,100000.0,0.0
2020-10-12,100000.0,0.0
2020-10-13,100000.0,0.0
2020-10-14,100000.0,0.0
2020-10-15,100000.0,0.0
2020-10-16,100000.0,0.0
2020-10-19,100000.0,0.0
2020-10-20,100000.0,0.0
2020-10-21,100000.0,0.0
2020-10-22,100000.0,0.0
2020-10-23,100000.0,0.0
2020-10-26,100000.0,0.0
2020-10-27,100000.0,0.0
2020-10-28,100000.0,0.0
2020-10-29,100000.0,0.0
2020-10-30,100000.0,0.0
2020-11-02,100000.0,0.0
2020-11-03,100000.0,0.0
2020-11-04,100000.0,0.0
2020-11-05,100000.0,0.0
2020-11-06,100000.0,0.0
2020-11-09,100000.0,0.0
2020-11-10,100000.0,0.0
2020-11-11,100000.0,0.0
2020-11-12,100000.0,0.0
2020-11-13,100000.0,0.0
2020-11-16,100000.0,0.0
2020-11-17,100000.0,0.0
2020-11-18,100000.0,0.0
2020-11-19,100000.0,0.0
2020-11-20,100000.0,0.0
2020-11-23,100000.0,0.0
2020-11-24,100000.0,0.0
2020-11-25,100000.0,0.0
2020-11-27,100000.0,0.0
2020-11-30,100000.0,0.0
2020-12-01,100000.0,0.0
2020-12-02,100000.0,0.0
2020-12-03,100000.0,0.0
2020-12-04,100000.0,0.0
2020-12-07,100000.0,0.0
2020-12-08,100000.0,0.0
2020-12-09,100000.0,0.0
2020-12-10,100000.0,0.0
2020-12-11,100000.0,0.0
2020-12-14,100000.0,0.0
2020-12-15,100000.0,0.0
2020-12-16,100000.0,0.0
2020-12-17,100000.0,0.0
2020-12-18,100000.0,0.0
2020-12-21,100000.0,0.0
2020-12-22,100000.0,0.0
2020-12-23,100000.0,0.0
2020-12-24,100000.0,0.0
2020-12-28,100000.0,0.0
2020-12-29,100000.0,0.0
2020-12-30,100000.0,0.0
2020-12-31,100000.0,0.0
2021-01-04,100000.0,0.0
2021-01-05,100000.0,0.0
2021-01-06,100000.0,0.0
2021-01-07,100000.0,0.0
2021-01-08,100000.0,0.0
2021-01-11,100000.0,0.0
2021-01-12,100000.0,0.0
2021-01-13,100000.0,0.0
2021-01-14,100000.0,0.0
2021-01-15,100000.0,0.0
2021-01-19,100000.0,0.0
2021-01-20,100000.0,0.0
2021-01-21,100000.0,0.0
2021-01-22,100000.0,0.0
2021-01-25,100000.0,0.0
2021-01-26,100000.0,0.0
2021-01-27,100000.0,0.0
2021-01-28,100000.0,0.0
2021-01-29,100000.0,0.0
2021-02-01,100000.0,0.0
2021-02-02,100000.0,0.0
2021-02-03,100000.0,0.0
2021-02-04,100000.0,0.0
2021-02-05,100000.0,0.0
2021-02-08,100000.0,0.0
2021-02-09,100000.0,0.0
2021-02-10,100000.0,0.0
2021-02-11,100000.0,0.0
2021-02-12,100000.0,0.0
2021-02-16,100000.0,0.0
2021-02-17,100000.0,0.0
2021-02-18,100000.0,0.0
2021-02-19,100000.0,0.0
2021-02-22,100000.0,0.0
2021-02-23,100000.0,0.0
2021-02-24,100000.0,0.0
2021-02-25,100000.0,0.0
2021-02-26,100000.0,0.0
2021-03-01,100000.0,0.0
2021-03-02,100000.0,0.0
2021-03-03,100000.0,0.0
2021-03-04,100000.0,0.0
2021-03-05,100000.0,0.0
2021-03-08,100000.0,0.0
2021-03-09,100000.0,0.0
2021-03-10,100000.0,0.0
2021-03-11,100000.0,0.0
2021-03-12,100000.0,0.0
2021-03-15,100000.0,0.0
2021-03-16,100000.0,0.0
2021-03-17,100000.0,0.0
2021-03-18,100000.0,0.0
2021-03-19,100000.0,0.0
2021-03-22,100000.0,0.0
2021-03-23,100000.0,0.0
2021-03-24,100000.0,0.0
2021-03-25,100000.0,0.0
2021-03-26,100000.0,0.0
2021-03-29,100000.0,0.0
2021-03-30,100000.0,0.0
2021-03-31,100000.0,0.0
2021-04-01,100000.0,0.0
2021-04-05,100000.0,0.0
2021-04-06,100000.0,0.0
2021-04-07,100000.0,0.0
2021-04-08,100000.0,0.0
2021-04-09,100000.0,0.0
2021-04-12,100000.0,0.0
2021-04-13,100000.0,0.0
2021-04-14,100000.0,0.0
2021-04-15,100000.0,0.0
2021-04-16,100000.0,0.0
2021-04-19,100000.0,0.0
2021-04-20,100000.0,0.0
2021-04-21,100000.0,0.0
2021-04-22,100000.0,0.0
2021-04-23,100000.0,0.0
2021-04-26,100000.0,0.0
2021-04-27,100000.0,0.0
2021-04-28,100000.0,0.0
2021-04-29,100000.0,0.0
2021-04-30,100000.0,0.0
2021-05-03,100000.0,0.0
2021-05-04,100000.0,0.0
2021-05-05,100000.0,0.0
2021-05-06,100000.0,0.0
2021-05-07,100000.0,0.0
2021-05-10,100000.0,0.0
2021-05-11,100000.0,0.0
2021-05-12,100000.0,0.0
2021-05-13,100000.0,0.0
2021-05-14,100000.0,0.0
2021-05-17,100000.0,0.0
2021-05-18,100000.0,0.0
2021-05-19,100000.0,0.0
2021-05-20,100000.0,0.0
2021-05-21,100000.0,0.0
2021-05-24,100000.0,0.0
2021-05-25,100000.0,0.0
2021-05-26,100000.0,0.0
2021-05-27,100000.0,0.0
2021-05-28,100000.0,0.0
2021-06-01,100000.0,0.0
2021-06-02,100000.0,0.0
2021-06-03,100000.0,0.0
2021-06-04,100000.0,0.0
2021-06-07,100000.0,0.0
2021-06-08,100000.0,0.0
2021-06-09,100000.0,0.0
2021-06-10,100000.0,0.0
2021-06-11,100000.0,0.0
2021-06-14,100000.0,0.0
2021-06-15,100000.0,0.0
2021-06-16,100000.0,0.0
2021-06-17,100000.0,0.0
2021-06-18,100000.0,0.0
2021-06-21,100000.0,0.0
2021-06-22,100000.0,0.0
2021-06-23,100000.0,0.0
2021-06-24,100000.0,0.0
2021-06-25,100000.0,0.0
2021-06-28,100000.0,0.0
2021-06-29,100000.0,0.0
2021-06-30,100000.0,0.0
2021-07-01,100000.0,0.0
2021-07-02,100000.0,0.0
2021-07-06,100000.0,0.0
2021-07-07,100000.0,0.0
2021-07-08,100000.0,0.0
2021-07-09,100000.0,0.0
2021-07-12,100000.0,0.0
2021-07-13,100000.0,0.0
2021-07-14,100000.0,0.0
2021-07-15,100000.0,0.0
2021-07-16,100000.0,0.0
2021-07-19,100000.0,0.0
2021-07-20,100000.0,0.0
2021-07-21,100000.0,0.0
2021-07-22,100000.0,0.0
2021-07-23,100000.0,0.0
2021-07-26,100000.0,0.0
2021-07-27,100000.0,0.0
2021-07-28,100000.0,0.0
2021-07-29,100000.0,0.0
2021-07-30,100000.0,0.0
2021-08-02,100000.0,0.0
2021-08-03,100000.0,0.0
2021-08-04,100000.0,0.0
2021-08-05,100000.0,0.0
2021-08-06,100000.0,0.0
2021-08-09,100000.0,0.0
2021-08-10,100000.0,0.0
2021-08-11,100000.0,0.0
2021-08-12,100000.0,0.0
2021-08-13,100000.0,0.0
2021-08-16,100000.0,0.0
2021-08-17,100000.0,0.0
2021-08-18,100000.0,0.0
2021-08-19,100000.0,0.0
2021-08-20,100000.0,0.0
2021-08-23,100000.0,0.0
2021-08-24,100000.0,0.0
2021-08-25,100000.0,0.0
2021-08-26,100000.0,0.0
2021-08-27,100000.0,0.0
2021-08-30,100000.0,0.0
2021-08-31,100000.0,0.0
2021-09-01,100000.0,0.0
2021-09-02,100000.0,0.0
2021-09-03,100000.0,0.0
2021-09-07,100000.0,0.0
2021-09-08,100000.0,0.0
2021-09-09,100000.0,0.0
2021-09-10,100000.0,0.0
2021-09-13,100000.0,0.0
2021-09-14,100000.0,0.0
2021-09-15,100000.0,0.0
2021-09-16,100000.0,0.0
2021-09-17,100000.0,0.0
2021-09-20,100000.0,0.0
2021-09-21,100000.0,0.0
2021-09-22,100000.0,0.0
2021-09-23,100000.0,0.0
2021-09-24,100000.0,0.0
2021-09-27,100000.0,0.0
2021-09-28,100000.0,0.0
2021-09-29,100000.0,0.0
2021-09-30,100000.0,0.0
2021-10-01,100000.0,0.0
2021-10-04,100000.0,0.0
2021-10-05,100000.0,0.0
2021-10-06,100000.0,0.0
2021-10-07,100000.0,0.0
2021-10-08,100000.0,0.0
2021-10-11,100000.0,0.0
2021-10-12,100000.0,0.0
2021-10-13,100000.0,0.0
2021-10-14,100000.0,0.0
2021-10-15,100000.0,0.0
2021-10-18,100000.0,0.0
2021-10-19,100000.0,0.0
2021-10-20,100000.0,0.0
2021-10-21,100000.0,0.0
2021-10-22,100000.0,0.0
2021-10-25,100000.0,0.0
2021-10-26,100000.0,0.0
2021-10-27,100000.0,0.0
2021-10-28,100000.0,0.0
2021-10-29,100000.0,0.0
2021-11-01,100000.0,0.0
2021-11-02,100000.0,0.0
2021-11-03,100000.0,0.0
2021-11-04,100000.0,0.0
2021-11-05,100000.0,0.0
2021-11-08,100000.0,0.0
2021-11-09,100000.0,0.0
2021-11-10,100000.0,0.0
2021-11-11,100000.0,0.0
2021-11-12,100000.0,0.0
2021-11-15,100000.0,0.0
2021-11-16,100000.0,0.0
2021-11-17,100000.0,0.0
2021-11-18,100000.0,0.0
2021-11-19,100000.0,0.0
2021-11-22,100000.0,0.0
2021-11-23,100000.0,0.0
2021-11-24,100000.0,0.0
2021-11-26,100000.0,0.0
2021-11-29,100000.0,0.0
2021-11-30,100000.0,0.0
2021-12-01,100000.0,0.0
2021-12-02,100000.0,0.0
2021-12-03,100000.0,0.0
2021-12-06,100000.0,0.0
2021-12-07,100000.0,0.0
2021-12-08,100000.0,0.0
2021-12-09,100000.0,0.0
2021-12-10,100000.0,0.0
2021-12-13,100000.0,0.0
2021-12-14,100000.0,0.0
2021-12-15,100000.0,0.0
2021-12-16,100000.0,0.0
2021-12-17,100000.0,0.0
2021-12-20,99882.10984,-0.001178901600000004
2021-12-21,104782.18984,0.049058635303653286
2021-12-22,105935.14984000001,0.011003396681826816
2021-12-23,106799.86984000001,0.00816272975783816
2021-12-27,111519.79984,0.04419415498418733
2021-12-28,109249.90984000002,-0.020354143418986115
2021-12-29,108096.94984000002,-0.01055341832033141
2021-12-30,106619.71984000002,-0.013665788000369328
2021-12-31,105971.17984000001,-0.006082739674923565
2022-01-03,108529.30984000002,0.024139865233758773
2022-01-04,105538.81984000001,-0.02755467628430286
2022-01-05,99449.74984000002,-0.05769507380536565
2022-01-06,101539.48984000001,0.021013024199277197
2022-01-07,98188.69984000002,-0.0329998703487675
2022-01-10,98729.14984000001,0.005504197538827471
2022-01-11,100242.40984000002,0.015327388136658682
2022-01-12,100890.94984000002,0.006469716769929468
2022-01-13,95774.68984,-0.05071079227734232
2022-01-14,97071.76984000002,0.013543035244143242
2022-01-18,93324.64984000001,-0.038601541994920385
2022-01-19,90334.15984000002,-0.03204394557201151
2022-01-20,87019.39984000001,-0.03669442441122073
2022-01-21,84209.05984000002,-0.03229555714205434
2022-01-24,84209.05984000002,0.0
2022-01-25,80425.90984000002,-0.04492568860391155
2022-01-26,82047.25984000001,0.020159548126039484
2022-01-27,79056.76984000002,-0.0364483836002778
2022-01-28,82199.16232000002,0.03974855646593922
2022-01-31,82199.16232000002,0.0
2022-02-01,82199.16232000002,0.0
2022-02-02,82199.16232000002,0.0
2022-02-03,82199.16232000002,0.0
2022-02-04,82199.16232000002,0.0
2022-02-07,82199.16232000002,0.0
2022-02-08,82199.16232000002,0.0
2022-02-09,82199.16232000002,0.0
2022-02-10,82199.16232000002,0.0
2022-02-11,82199.16232000002,0.0
2022-02-14,82199.16232000002,0.0
2022-02-15,82199.16232000002,0.0
2022-02-16,82199.16232000002,0.0
2022-02-17,82199.16232000002,0.0
2022-02-18,82199.16232000002,0.0
2022-02-22,82199.16232000002,0.0
2022-02-23,82199.16232000002,0.0
